hexID,LAT,LON,N,K,R
220942,61.010865446113,160.500011459157,385,2,324
220943,61.8768728219864,160.500011459156,438,3,351
220944,62.7428791721416,160.500011459156,7,1,7
220945,63.6088844060428,160.500011459156,137,2,52
220946,64.4748884207134,160.500011459156,9,2,7
220947,65.3408910985324,160.500011459157,513,2,312
220948,66.2068923045519,160.500011459156,15,1,13
220949,67.0728918832091,160.500011459157,16,1,15
220950,67.9388896542629,160.500011459156,7,1,7
220951,68.804885407732,160.500011459156,42,2,39
220952,69.6708788975453,160.500011459156,104,4,86
221022,-9.56986907636435,160.750011459156,208,4,148
221023,-8.70384395240288,160.750011459156,2567,5,957
221096,54.5157842066304,160.750011459156,1026,2,746
221097,55.3817972531534,160.750011459156,70,2,65
221098,56.2478096986525,160.750011459156,763,3,426
221099,57.1138215045095,160.750011459156,30,2,28
221100,57.979832627906,160.750011459156,28,3,19
221101,58.8458430212269,160.750011459156,75,2,62
221102,59.7118526313625,160.750011459156,6,2,6
221103,60.5778613988765,160.750011459156,6,1,1
221104,61.44386925704,160.750011459156,250,2,194
221105,62.3098761306668,160.750011459156,21,2,21
221106,63.175881934744,160.750011459156,10,1,10
221107,64.041886572761,160.750011459156,11,1,11
221108,64.9078899347229,160.750011459156,14,2,14
221109,65.7738918947126,160.750011459156,5,1,5
221111,67.5058910070466,160.750011459156,3,1,3
221112,68.3718877976443,160.750011459156,19,2,16
221113,69.2378824525934,160.750011459156,615,4,336
221115,70.9698642385259,160.750011459156,26,1,19
221184,-10.0028816178396,161.000011459156,125,3,63
221185,-9.13685652100997,161.000011459156,4567,6,918
221186,-8.27083137117485,161.000011459156,90,3,55
221259,54.9487908027572,161.000011459156,1570,3,325
221260,55.8148035533539,161.000011459156,147,3,121
221261,56.6808156841079,161.000011459156,530,5,350
221262,57.5468271543699,161.000011459156,72,2,62
221263,58.4128379190073,161.000011459156,20,2,19
221264,59.2788479277488,161.000011459156,79,1,74
221266,61.010865446113,161.000011459156,20,1,17
221267,61.8768728219864,161.000011459156,51,2,48
221268,62.7428791721415,161.000011459156,7,1,7
221269,63.6088844060428,161.000011459156,13,2,13
221270,64.4748884207134,161.000011459156,264,2,29
221271,65.3408910985325,161.000011459156,82,1,76
221272,66.2068923045518,161.000011459156,15,1,14
221274,67.9388896542629,161.000011459156,3,2,3
221275,68.804885407732,161.000011459156,61,2,53
221276,69.6708788975454,161.000011459156,14,2,13
221345,-10.4358941448036,161.250011459156,340,2,73
221346,-9.56986907636363,161.250011459156,207,4,143
221347,-8.70384395240282,161.250011459156,115,1,35
221420,54.5157842066305,161.250011459156,461,3,297
221421,55.3817972531534,161.250011459156,57,2,53
221422,56.2478096986524,161.250011459156,888,2,712
221423,57.1138215045094,161.250011459156,14,1,13
221424,57.9798326279058,161.250011459156,216,1,48
221425,58.8458430212269,161.250011459156,98,1,60
221426,59.7118526313624,161.250011459156,42,1,41
221428,61.44386925704,161.250011459156,27,2,25
221429,62.3098761306668,161.250011459156,26,2,19
221430,63.1758819347439,161.250011459156,4,1,4
221431,64.0418865727611,161.250011459156,8,2,8
221432,64.9078899347229,161.250011459156,30,1,30
221433,65.7738918947126,161.250011459156,3,1,3
221434,66.6398923079335,161.250011459156,1,1,1
221435,67.5058910070466,161.250011459156,2,1,2
221436,68.3718877976442,161.250011459156,60,4,49
221437,69.2378824525934,161.250011459156,197,2,142
221508,-10.0028816178395,161.500011459156,49,1,26
221583,54.9487908027573,161.500011459155,350,2,274
221584,55.8148035533541,161.500011459155,56,2,52
221585,56.680815684108,161.500011459156,75,2,68
221586,57.5468271543697,161.500011459156,10,2,10
221587,58.4128379190074,161.500011459156,19,2,18
221588,59.2788479277489,161.500011459155,74,2,68
221589,60.1448571244344,161.500011459156,1,1,1
221590,61.010865446113,161.500011459155,1,1,1
221591,61.8768728219865,161.500011459155,5,1,5
221592,62.7428791721415,161.500011459155,181,1,165
221593,63.6088844060429,161.500011459155,14,2,12
221594,64.4748884207134,161.500011459155,22,2,21
221595,65.3408910985324,161.500011459156,17,1,16
221596,66.2068923045519,161.500011459155,4,1,4
221597,67.0728918832092,161.500011459155,1,1,1
221598,67.9388896542629,161.500011459155,10,3,10
221599,68.804885407732,161.500011459155,1085,6,495
221600,69.6708788975454,161.500011459156,14,2,9
221669,-10.4358941448037,161.750011459156,5172,5,878
221670,-9.56986907636404,161.750011459156,67,2,55
221744,54.5157842066304,161.750011459155,155,2,145
221745,55.3817972531532,161.750011459156,19,1,19
221746,56.2478096986525,161.750011459156,190,3,134
221747,57.1138215045096,161.750011459156,9,2,9
221748,57.9798326279058,161.750011459156,11,2,11
221749,58.8458430212268,161.750011459156,69,1,62
221750,59.7118526313624,161.750011459156,56,1,54
221752,61.44386925704,161.750011459156,6,1,5
221753,62.3098761306668,161.750011459156,6,1,6
221754,63.1758819347439,161.750011459156,43,2,31
221755,64.0418865727611,161.750011459156,280,3,86
221756,64.907889934723,161.750011459156,174,1,166
221757,65.7738918947126,161.750011459156,3,2,2
221759,67.5058910070467,161.750011459156,1,1,1
221760,68.3718877976442,161.750011459156,106,3,85
221761,69.2378824525933,161.750011459156,321,2,269
221763,70.9698642385259,161.750011459156,7,1,7
221831,-10.8689066566327,162.000011459156,792,2,105
221907,54.9487908027572,162.000011459156,555,2,391
221908,55.8148035533542,162.000011459156,19,1,19
221909,56.6808156841079,162.000011459156,30,2,28
221910,57.5468271543697,162.000011459155,19,1,19
221911,58.4128379190074,162.000011459156,5,1,5
221912,59.2788479277489,162.000011459156,172,2,133
221913,60.1448571244344,162.000011459156,7,1,7
221915,61.8768728219864,162.000011459156,10,2,10
221916,62.7428791721415,162.000011459156,9,1,9
221917,63.6088844060429,162.000011459156,13,2,13
221918,64.4748884207134,162.000011459156,24,3,19
221919,65.3408910985324,162.000011459155,3,1,3
221920,66.206892304552,162.000011459156,4,2,3
221921,67.0728918832092,162.000011459156,10,2,10
221922,67.9388896542628,162.000011459156,5,1,5
221923,68.804885407732,162.000011459156,48,2,41
221924,69.6708788975453,162.000011459156,37,2,31
221993,-10.4358941448038,162.250011459156,623,2,190
222070,56.2478096986526,162.250011459156,351,3,245
222071,57.1138215045094,162.250011459156,19,1,18
222072,57.9798326279057,162.250011459156,2,1,1
222073,58.8458430212268,162.250011459156,48,2,42
222074,59.7118526313625,162.250011459156,58,1,55
222075,60.5778613988765,162.250011459156,3,2,3
222076,61.44386925704,162.250011459156,3,1,3
222077,62.3098761306668,162.250011459156,8,2,8
222078,63.1758819347439,162.250011459156,10,1,9
222079,64.0418865727611,162.250011459156,226,1,211
222080,64.9078899347228,162.250011459156,14,1,14
222081,65.7738918947126,162.250011459156,211,1,203
222082,66.6398923079334,162.250011459156,2,1,2
222083,67.5058910070467,162.250011459156,5,2,3
222084,68.3718877976443,162.250011459156,49,1,41
222085,69.2378824525934,162.250011459156,220,2,205
222155,-10.8689066566328,162.500011459156,244,2,117
222233,56.6808156841079,162.500011459156,31,3,27
222234,57.5468271543698,162.500011459156,55,2,51
222236,59.2788479277488,162.500011459156,198,1,158
222237,60.1448571244344,162.500011459156,7,1,7
222239,61.8768728219864,162.500011459156,9,2,8
222240,62.7428791721416,162.500011459156,272,1,236
222241,63.6088844060428,162.500011459156,15,1,14
222242,64.4748884207134,162.500011459156,423,1,369
222243,65.3408910985325,162.500011459156,6,1,6
222244,66.2068923045519,162.500011459156,1,1,1
222245,67.0728918832091,162.500011459156,21,1,17
222246,67.9388896542628,162.500011459156,6,2,4
222247,68.804885407732,162.500011459156,141,1,73
222248,69.6708788975454,162.500011459156,367,2,272
222335,5.15256148105805,162.750011459155,3797,5,520
222394,56.2478096986527,162.750011459155,246,3,142
222395,57.1138215045095,162.750011459155,3,1,3
222396,57.9798326279056,162.750011459156,3,2,3
222397,58.8458430212268,162.750011459156,55,2,54
222398,59.7118526313625,162.750011459156,78,1,72
222399,60.5778613988765,162.750011459156,4,1,4
222400,61.44386925704,162.750011459156,1,1,1
222401,62.3098761306667,162.750011459156,42,1,38
222402,63.1758819347439,162.750011459156,3,1,3
222403,64.0418865727611,162.750011459155,9,1,8
222404,64.9078899347229,162.750011459155,17,1,17
222405,65.7738918947126,162.750011459155,19,1,18
222406,66.6398923079335,162.750011459155,3,2,3
222407,67.5058910070466,162.750011459155,5,1,5
222408,68.3718877976443,162.750011459155,44,1,35
222409,69.2378824525933,162.750011459155,21,1,16
222498,5.58557413463359,163.000011459156,11914,6,1059
222556,55.814803553354,163.000011459156,13,1,11
222557,56.6808156841077,163.000011459157,7,2,7
222558,57.5468271543697,163.000011459156,9,2,8
222560,59.2788479277489,163.000011459156,380,3,266
222561,60.1448571244343,163.000011459156,18,1,18
222563,61.8768728219864,163.000011459156,63,2,53
222564,62.7428791721415,163.000011459156,31,2,29
222565,63.6088844060427,163.000011459156,1,1,1
222566,64.4748884207134,163.000011459156,30,1,28
222567,65.3408910985325,163.000011459156,5,1,5
222568,66.2068923045519,163.000011459156,1,1,1
222569,67.0728918832091,163.000011459156,2,1,2
222570,67.9388896542629,163.000011459156,26,1,17
222571,68.804885407732,163.000011459156,125,2,72
222572,69.6708788975454,163.000011459156,71,2,68
222659,5.15256148105828,163.250011459156,1324,6,326
222718,56.2478096986527,163.250011459157,61,2,54
222720,57.979832627906,163.250011459156,3,2,3
222722,59.7118526313624,163.250011459156,162,2,116
222723,60.5778613988765,163.250011459156,7,2,7
222725,62.3098761306668,163.250011459156,21,2,19
222726,63.175881934744,163.250011459156,8,1,8
222727,64.041886572761,163.250011459156,3,1,3
222728,64.9078899347228,163.250011459156,1,1,1
222729,65.7738918947125,163.250011459156,9,1,9
222730,66.6398923079335,163.250011459156,27,3,21
222731,67.5058910070466,163.250011459156,2,1,2
222732,68.3718877976443,163.250011459156,38,1,37
222733,69.2378824525934,163.250011459156,332,1,260
222883,58.4128379190074,163.500011459156,132,2,46
222884,59.278847927749,163.500011459156,5,1,5
222885,60.1448571244344,163.500011459156,78,1,56
222886,61.010865446113,163.500011459156,33,3,29
222887,61.8768728219864,163.500011459156,8,1,7
222888,62.7428791721415,163.500011459155,19,1,19
222889,63.6088844060428,163.500011459156,9,1,9
222890,64.4748884207135,163.500011459155,35,2,31
222891,65.3408910985325,163.500011459156,2,1,2
222892,66.2068923045519,163.500011459156,3,1,3
222893,67.0728918832092,163.500011459156,10,1,10
222894,67.9388896542628,163.500011459156,31,1,27
222895,68.8048854077321,163.500011459156,73,2,61
222896,69.6708788975453,163.500011459156,26,1,26
222954,-19.9621647884075,163.750011459156,13,2,10
223045,58.8458430212267,163.750011459156,995,2,508
223046,59.7118526313625,163.750011459156,1,1,1
223047,60.5778613988764,163.750011459156,2,1,2
223050,63.175881934744,163.750011459156,13,1,12
223051,64.041886572761,163.750011459156,29,1,28
223052,64.9078899347229,163.750011459156,2,1,2
223053,65.7738918947126,163.750011459156,10,1,10
223054,66.6398923079335,163.750011459156,17,1,17
223055,67.5058910070466,163.750011459156,2,1,2
223056,68.3718877976443,163.750011459156,67,1,64
223057,69.2378824525934,163.750011459156,435,2,290
223116,-20.3951768068429,164.000011459156,6841,5,1320
223208,59.2788479277489,164.000011459156,14,2,13
223209,60.1448571244344,164.000011459156,35,1,33
223210,61.0108654461131,164.000011459156,21,3,21
223211,61.8768728219865,164.000011459156,5,2,5
223212,62.7428791721416,164.000011459156,20,1,20
223213,63.6088844060428,164.000011459156,10,1,10
223214,64.4748884207134,164.000011459156,5,1,5
223215,65.3408910985324,164.000011459156,4,1,4
223216,66.2068923045518,164.000011459156,3,1,3
223217,67.0728918832092,164.000011459156,1,1,1
223218,67.9388896542629,164.000011459156,315,1,277
223219,68.804885407732,164.000011459156,35,1,32
223220,69.6708788975453,164.000011459155,32,2,32
223277,-20.8281887954681,164.250011459156,4977,4,1353
223278,-19.9621647884077,164.250011459156,35,2,22
223369,58.845843021227,164.250011459156,1445,4,549
223370,59.7118526313623,164.250011459156,5,2,5
223371,60.5778613988764,164.250011459156,2,1,2
223372,61.44386925704,164.250011459156,19,2,19
223373,62.3098761306668,164.250011459156,19,2,18
223374,63.175881934744,164.250011459156,7,1,7
223375,64.0418865727611,164.250011459156,88,1,60
223376,64.9078899347229,164.250011459156,7,1,7
223377,65.7738918947127,164.250011459156,2,1,2
223378,66.6398923079334,164.250011459156,281,3,160
223379,67.5058910070467,164.250011459156,9,1,9
223380,68.3718877976442,164.250011459156,73,1,68
223381,69.2378824525933,164.250011459156,336,1,278
223440,-20.3951768068427,164.500011459156,19481,4,2707
223532,59.2788479277489,164.500011459156,198,2,138
223533,60.1448571244344,164.500011459156,20,2,19
223534,61.010865446113,164.500011459156,6,1,6
223535,61.8768728219864,164.500011459156,68,1,59
223536,62.7428791721415,164.500011459156,66,2,57
223537,63.6088844060428,164.500011459156,9,1,9
223538,64.4748884207134,164.500011459156,8,1,8
223539,65.3408910985324,164.500011459156,5,1,4
223540,66.2068923045518,164.500011459156,18,1,18
223541,67.0728918832092,164.500011459157,5,1,5
223542,67.9388896542629,164.500011459156,34,2,34
223543,68.804885407732,164.500011459155,282,1,250
223544,69.6708788975454,164.500011459156,166,1,140
223601,-20.8281887954681,164.750011459156,21781,7,3256
223693,58.8458430212268,164.750011459156,68,1,65
223694,59.7118526313624,164.750011459156,59,2,54
223695,60.5778613988765,164.750011459156,14,1,14
223696,61.44386925704,164.750011459156,417,3,285
223697,62.3098761306667,164.750011459156,24,2,24
223698,63.1758819347439,164.750011459156,38,1,36
223699,64.041886572761,164.750011459156,72,2,62
223700,64.9078899347229,164.750011459156,1,1,1
223701,65.7738918947126,164.750011459156,2,1,2
223702,66.6398923079334,164.750011459157,66,3,49
223703,67.5058910070467,164.750011459156,233,1,217
223704,68.3718877976443,164.750011459156,553,1,347
223705,69.2378824525934,164.750011459156,56,1,43
223763,-21.2612007536298,165.000011459156,17062,6,2809
223764,-20.3951768068427,165.000011459156,642,4,280
223857,60.1448571244345,165.000011459156,240,2,198
223858,61.010865446113,165.000011459156,13,1,13
223859,61.8768728219864,165.000011459156,63,2,41
223860,62.7428791721415,165.000011459156,141,2,125
223861,63.6088844060428,165.000011459156,9,1,9
223862,64.4748884207134,165.000011459157,16,2,15
223863,65.3408910985324,165.000011459156,4,1,4
223864,66.2068923045519,165.000011459156,9,1,8
223865,67.0728918832092,165.000011459156,7,1,7
223866,67.9388896542628,165.000011459156,425,1,256
223867,68.8048854077319,165.000011459156,73,1,59
223868,69.6708788975453,165.000011459156,69,1,51
223924,-21.6942126806716,165.250011459156,8724,5,1621
223925,-20.8281887954681,165.250011459155,13555,6,2499
224019,60.5778613988765,165.250011459155,149,1,122
224020,61.44386925704,165.250011459155,197,2,194
224021,62.3098761306667,165.250011459155,73,2,67
224022,63.175881934744,165.250011459155,52,1,48
224023,64.041886572761,165.250011459155,19,1,19
224024,64.9078899347229,165.250011459155,40,1,40
224026,66.6398923079334,165.250011459155,6,1,6
224027,67.5058910070467,165.250011459155,177,1,166
224028,68.3718877976443,165.250011459155,540,1,284
224029,69.2378824525934,165.250011459155,73,1,66
224087,-21.26120075363,165.500011459155,28232,6,4820
224181,60.1448571244344,165.500011459156,175,2,143
224182,61.010865446113,165.500011459156,22,1,22
224183,61.8768728219865,165.500011459156,183,3,160
224184,62.7428791721415,165.500011459156,308,3,250
224185,63.6088844060429,165.500011459156,20,1,19
224186,64.4748884207135,165.500011459155,8,1,8
224187,65.3408910985324,165.500011459156,4,2,4
224188,66.2068923045519,165.500011459155,9,1,9
224189,67.0728918832091,165.500011459156,6,1,6
224190,67.9388896542628,165.500011459155,207,1,179
224191,68.804885407732,165.500011459156,950,1,394
224192,69.6708788975453,165.500011459156,51,1,38
224248,-21.694212680672,165.750011459156,34620,8,3254
224337,55.3817972531534,165.750011459157,354,6,237
224343,60.5778613988765,165.750011459156,579,4,315
224344,61.4438692570401,165.750011459156,20,1,20
224345,62.3098761306667,165.750011459156,171,2,160
224346,63.1758819347439,165.750011459156,34,1,31
224347,64.041886572761,165.750011459157,97,1,92
224348,64.9078899347229,165.750011459156,312,1,233
224349,65.7738918947126,165.750011459156,1,1,1
224350,66.6398923079335,165.750011459156,7,1,6
224351,67.5058910070466,165.750011459156,13,1,12
224352,68.3718877976443,165.750011459156,109,1,93
224353,69.2378824525934,165.750011459156,50,1,48
224377,-50.7058994640066,166.000011459156,7973,6,1369
224410,-22.1272245759314,166.000011459156,2766,8,890
224411,-21.2612007536298,166.000011459156,3048,4,868
224423,-10.8689066566331,166.000011459156,1769,2,719
224499,54.9487908027572,166.000011459156,1125,4,525
224505,60.1448571244344,166.000011459157,176,3,134
224506,61.010865446113,166.000011459156,272,3,191
224507,61.8768728219864,166.000011459156,46,1,44
224508,62.7428791721415,166.000011459156,236,1,198
224509,63.6088844060429,166.000011459156,12,1,12
224510,64.4748884207135,166.000011459156,5,1,5
224512,66.2068923045518,166.000011459156,8,1,8
224513,67.0728918832092,166.000011459156,6,1,6
224514,67.9388896542629,166.000011459157,132,3,104
224515,68.804885407732,166.000011459156,860,2,382
224516,69.6708788975454,166.000011459156,30,1,26
224539,-50.2728916370793,166.250011459156,556,5,240
224544,-45.9428077813161,166.250011459156,17,2,15
224572,-21.6942126806718,166.250011459156,15171,7,2462
224661,55.3817972531533,166.250011459155,395,4,279
224666,59.7118526313625,166.250011459156,567,4,314
224667,60.5778613988765,166.250011459156,412,3,296
224668,61.44386925704,166.250011459156,19,1,19
224669,62.3098761306668,166.250011459155,482,2,247
224670,63.1758819347439,166.250011459156,30,1,29
224671,64.0418865727611,166.250011459155,15,2,15
224672,64.9078899347229,166.250011459156,66,1,66
224673,65.7738918947126,166.250011459156,330,1,287
224674,66.6398923079334,166.250011459156,2,1,2
224675,67.5058910070466,166.250011459156,15,1,14
224676,68.3718877976443,166.250011459156,77,2,63
224677,69.2378824525933,166.250011459156,102,2,82
224701,-50.7058994640067,166.500011459156,25,2,19
224707,-45.509798885241,166.500011459156,1730,5,254
224734,-22.1272245759312,166.500011459155,100603,7,8720
224736,-20.3951768068434,166.500011459156,1087,2,278
224742,-15.1990308035787,166.500011459155,1775,3,431
224782,19.4419713391131,166.500011459156,6501,3,346
224823,54.9487908027572,166.500011459156,1680,4,697
224829,60.1448571244344,166.500011459156,469,3,281
224830,61.010865446113,166.500011459156,52,2,49
224831,61.8768728219864,166.500011459156,33,1,33
224832,62.7428791721416,166.500011459156,141,2,126
224833,63.6088844060428,166.500011459156,14,1,14
224834,64.4748884207134,166.500011459156,144,2,141
224835,65.3408910985324,166.500011459156,222,3,166
224836,66.2068923045519,166.500011459156,565,1,313
224837,67.0728918832092,166.500011459156,132,1,96
224838,67.9388896542628,166.500011459156,683,3,387
224839,68.804885407732,166.500011459156,303,2,268
224840,69.6708788975454,166.500011459156,450,3,212
224868,-45.9428077813163,166.750011459156,8736,5,1046
224869,-45.0767899040741,166.750011459156,3421,4,411
224895,-22.5602364387452,166.750011459156,2411,3,757
224896,-21.6942126806718,166.750011459156,53,2,37
224897,-20.8281887954678,166.750011459156,170,3,94
224903,-15.6320431072344,166.750011459156,2933,4,654
224904,-14.7660184778328,166.750011459156,2172,4,571
224984,54.5157842066305,166.750011459156,15,2,15
224991,60.5778613988765,166.750011459156,392,1,277
224992,61.4438692570401,166.750011459156,108,2,92
224993,62.3098761306668,166.750011459156,138,2,120
224994,63.1758819347439,166.750011459156,27,1,26
224995,64.0418865727611,166.750011459156,13,1,12
224996,64.907889934723,166.750011459156,10,1,8
224997,65.7738918947126,166.750011459156,6,1,6
224998,66.6398923079334,166.750011459156,6,1,6
224999,67.5058910070466,166.750011459156,13,1,12
225000,68.3718877976443,166.750011459156,332,2,271
225001,69.2378824525933,166.750011459156,77,1,70
225030,-46.3758165905305,167.000011459156,11850,4,527
225031,-45.5097988852412,167.000011459156,20847,7,1585
225058,-22.1272245759311,167.000011459157,32468,7,3538
225059,-21.2612007536297,167.000011459156,381,3,166
225065,-16.0650553881668,167.000011459156,229,3,78
225066,-15.1990308035787,167.000011459156,8236,4,1961
225070,-11.734931632352,167.000011459156,735,3,357
225083,-0.476603466704542,167.000011459156,2244,4,456
225153,60.1448571244343,167.000011459156,809,3,122
225154,61.0108654461129,167.000011459156,348,3,186
225155,61.8768728219863,167.000011459156,123,3,72
225156,62.7428791721415,167.000011459156,49,2,47
225157,63.6088844060429,167.000011459156,39,1,37
225158,64.4748884207134,167.000011459156,4,1,4
225159,65.3408910985324,167.000011459156,26,1,26
225160,66.2068923045518,167.000011459156,25,3,21
225161,67.0728918832092,167.000011459156,94,2,90
225162,67.9388896542628,167.000011459156,108,1,99
225163,68.804885407732,167.000011459156,55,2,50
225164,69.6708788975454,167.000011459156,40,1,25
225192,-45.942807781316,167.250011459156,42764,6,1759
225193,-45.0767899040742,167.250011459155,27499,4,1355
225219,-22.5602364387447,167.250011459156,4833,5,1197
225221,-20.828188795468,167.250011459156,12155,5,2318
225226,-16.4980676457356,167.250011459156,510,2,227
225227,-15.6320431072342,167.250011459156,4899,4,1129
225229,-13.8999937626115,167.250011459155,264,2,185
225315,60.5778613988765,167.250011459156,375,4,123
225316,61.4438692570401,167.250011459156,204,3,96
225317,62.3098761306668,167.250011459155,64,2,62
225318,63.1758819347439,167.250011459156,32,1,32
225319,64.0418865727611,167.250011459156,17,3,16
225320,64.9078899347228,167.250011459156,29,1,29
225321,65.7738918947126,167.250011459156,6,1,6
225322,66.6398923079335,167.250011459156,548,2,320
225323,67.5058910070467,167.250011459156,19,1,19
225324,68.3718877976443,167.250011459156,588,2,323
225325,69.2378824525933,167.250011459156,77,1,75
225353,-47.2418339409508,167.500011459156,4528,6,1149
225354,-46.3758165905305,167.500011459156,5716,5,496
225355,-45.5097988852414,167.500011459156,62870,7,3405
225356,-44.6437808395369,167.500011459156,10447,4,720
225383,-21.2612007536294,167.500011459156,4196,4,600
225389,-16.0650553881665,167.500011459156,2984,5,641
225391,-14.333006130631,167.500011459156,555,3,149
225392,-13.4669813744032,167.500011459156,1,1,1
225471,54.9487908027568,167.500011459156,1598,6,359
225478,61.010865446113,167.500011459156,93,2,80
225479,61.8768728219864,167.500011459156,6,1,6
225480,62.7428791721416,167.500011459156,54,2,52
225481,63.6088844060429,167.500011459156,36,3,34
225482,64.4748884207134,167.500011459156,3,1,3
225483,65.3408910985325,167.500011459156,37,1,36
225484,66.2068923045518,167.500011459156,295,3,274
225485,67.0728918832092,167.500011459156,33,1,28
225486,67.9388896542628,167.500011459155,599,1,330
225487,68.804885407732,167.500011459155,44,1,37
225488,69.6708788975453,167.500011459156,113,2,74
225515,-46.8088253110442,167.750011459157,35781,7,2042
225516,-45.942807781316,167.750011459156,25408,7,2078
225517,-45.0767899040743,167.750011459156,43100,7,1972
225543,-22.5602364387452,167.750011459156,877,5,378
225544,-21.6942126806718,167.750011459157,736,3,279
225550,-16.4980676457359,167.750011459156,521,3,206
225551,-15.6320431072348,167.750011459156,30,2,19
225553,-13.8999937626113,167.750011459156,836,2,334
225579,8.6166624477208,167.750011459156,783,3,270
225632,54.5157842066305,167.750011459157,1607,5,557
225639,60.5778613988765,167.750011459156,49,2,43
225640,61.4438692570401,167.750011459156,56,2,38
225641,62.3098761306668,167.750011459156,25,1,25
225642,63.1758819347439,167.750011459156,48,2,43
225643,64.041886572761,167.750011459156,10,1,10
225644,64.9078899347229,167.750011459156,113,2,109
225645,65.7738918947126,167.750011459156,6,1,6
225646,66.6398923079335,167.750011459156,944,2,355
225647,67.5058910070466,167.750011459156,483,1,297
225648,68.3718877976443,167.750011459156,42,1,41
225649,69.2378824525933,167.750011459156,55,1,47
225677,-47.2418339409509,168.000011459156,9183,6,930
225678,-46.3758165905306,168.000011459156,29141,6,1390
225679,-45.5097988852412,168.000011459156,22016,7,2221
225680,-44.643780839537,168.000011459156,46039,7,3089
225698,-29.0554100252994,168.000011459156,45440,7,3113
225707,-21.2612007536299,168.000011459156,701,3,324
225711,-17.7971042718809,168.000011459156,1048,5,383
225712,-16.9310798793037,168.000011459156,106,3,84
225713,-16.0650553881664,168.000011459156,1017,4,282
225714,-15.1990308035784,168.000011459156,582,3,259
225802,61.010865446113,168.000011459156,125,3,88
225803,61.8768728219864,168.000011459156,6,2,5
225804,62.7428791721415,168.000011459156,61,1,58
225805,63.6088844060429,168.000011459156,85,2,71
225806,64.4748884207134,168.000011459156,31,1,30
225807,65.3408910985324,168.000011459156,62,2,54
225808,66.2068923045518,168.000011459156,506,2,281
225809,67.0728918832091,168.000011459156,335,2,283
225810,67.9388896542629,168.000011459156,45,2,43
225811,68.8048854077321,168.000011459156,42,1,42
225812,69.6708788975454,168.000011459156,258,3,132
225839,-46.8088253110442,168.250011459156,76555,8,4969
225840,-45.9428077813161,168.250011459156,9572,6,1112
225841,-45.0767899040742,168.250011459156,32381,6,2066
225842,-44.2107716932806,168.250011459155,18073,5,1159
225868,-21.6942126806716,168.250011459155,158,3,109
225873,-17.3640920882332,168.250011459155,1761,4,544
225874,-16.4980676457354,168.250011459156,802,4,496
225875,-15.6320431072346,168.250011459156,685,3,350
225956,54.5157842066302,168.250011459156,528,3,122
225963,60.5778613988765,168.250011459156,42,2,28
225964,61.44386925704,168.250011459156,248,3,136
225965,62.3098761306668,168.250011459156,11,2,11
225966,63.175881934744,168.250011459156,93,1,89
225967,64.041886572761,168.250011459156,3,1,3
225968,64.9078899347229,168.250011459156,55,1,52
225969,65.7738918947126,168.250011459156,16,2,14
225970,66.6398923079335,168.250011459156,62,3,21
225971,67.5058910070467,168.250011459156,134,3,108
225972,68.3718877976443,168.250011459156,204,2,146
225973,69.2378824525933,168.250011459156,139,2,72
225974,70.1038747048781,168.250011459155,77,1,60
226002,-46.3758165905306,168.500011459156,36260,7,1756
226003,-45.5097988852411,168.500011459155,24823,6,1988
226004,-44.6437808395371,168.500011459156,25791,6,2322
226005,-43.7777624669083,168.500011459155,4643,3,255
226035,-17.7971042718807,168.500011459155,10864,5,2470
226036,-16.9310798793034,168.500011459155,659,3,362
226037,-16.0650553881668,168.500011459155,1,1,1
226064,7.31762466166399,168.500011459156,19,2,17
226126,61.010865446113,168.500011459156,7,2,7
226127,61.8768728219864,168.500011459155,3,2,3
226128,62.7428791721415,168.500011459155,105,1,105
226129,63.6088844060428,168.500011459155,29,1,28
226130,64.4748884207134,168.500011459156,9,1,9
226131,65.3408910985325,168.500011459156,103,2,81
226132,66.2068923045519,168.500011459156,315,2,258
226133,67.0728918832092,168.500011459156,96,2,23
226134,67.9388896542628,168.500011459155,43,2,42
226135,68.804885407732,168.500011459155,67,2,62
226136,69.6708788975454,168.500011459155,123,2,84
226163,-46.808825311044,168.750011459156,6006,5,360
226164,-45.9428077813162,168.750011459156,39243,8,2248
226165,-45.0767899040743,168.750011459156,50942,7,2726
226166,-44.2107716932808,168.750011459157,67666,5,1556
226287,60.5778613988765,168.750011459156,58,2,48
226288,61.44386925704,168.750011459156,15,1,13
226289,62.3098761306668,168.750011459156,5,1,5
226290,63.1758819347439,168.750011459156,26,2,26
226291,64.0418865727611,168.750011459156,12,2,7
226292,64.9078899347229,168.750011459156,313,2,169
226293,65.7738918947125,168.750011459156,138,2,118
226294,66.6398923079334,168.750011459156,64,3,54
226295,67.5058910070466,168.750011459156,326,2,273
226296,68.3718877976443,168.750011459157,102,2,84
226297,69.2378824525933,168.750011459156,43,2,38
226298,70.1038747048781,168.750011459156,40,1,29
226319,-52.4379296274728,169.000011459156,13294,6,1814
226326,-46.3758165905305,169.000011459156,52391,8,1921
226327,-45.5097988852412,169.000011459156,12452,5,1603
226328,-44.6437808395368,169.000011459156,28517,7,1775
226329,-43.7777624669085,169.000011459156,38911,6,962
226357,-19.529152740818,169.000011459156,12165,3,444
226358,-18.6631285607711,169.000011459156,1629,4,846
226450,61.010865446113,169.000011459156,67,3,57
226451,61.8768728219864,169.000011459156,3,2,3
